node_id,latitude,longitude,elevation
1122,14.6383934,121.125997,21.63580357142859
1123,14.6362612,121.1272558,21.63580357142859
1124,14.6444622,121.1256341,24.60078221773482
1125,14.6426782,121.1284613,24.60078221773482
1126,14.6444935,121.1256016,24.79617142857156
1127,14.6445553,121.1255224,24.79617142857156
1128,14.6405208,121.1284904,22.83987142857177
1129,14.6398531,121.1273479,22.83987142857177
1130,14.6394832,121.1289467,22.784785714286123
1131,14.6402764,121.1289786,22.784785714286123
1132,14.6406738,121.1289297,23.621698225390126
1133,14.6446057,121.1261192,23.621698225390126
1134,14.6441867,121.1263843,24.3745623376622
1135,14.6424642,121.1277624,23.88187857142898
1136,14.6423179,121.1273259,23.88187857142898
1137,14.6420841,121.126883,23.730635714286414
1138,14.6419922,121.126629,23.730635714286414
1139,14.6439218,121.0836918,23.79108162415698
1140,14.638553,121.0814986,23.79108162415698
1141,14.6383953,121.0821922,23.559427180042146
1142,14.6436729,121.0844822,23.559427180042146
1143,14.6438886,121.0836937,24.5552476190474
1144,14.6444315,121.0893435,24.5552476190474
1145,14.6437005,121.0853961,23.912508571428965
1146,14.641632,121.0847684,23.912508571428965
1147,14.6423041,121.0880535,24.66728708984246
1148,14.6458654,121.0875414,24.66728708984246
1149,14.6448716,121.0876805,24.762626530612764
1150,14.6416745,121.0828633,23.47017142857198
1151,14.6411863,121.0835323,23.47017142857198
1152,14.6481588,121.0885729,26.27587256981495
1153,14.6477953,121.088625,26.27587256981495
1154,14.6424385,121.0887341,24.8608114775018
1155,14.6459848,121.088221,24.8608114775018
1156,14.6514837,121.0866459,27.76304871816001
1157,14.6514105,121.0866538,27.76304871816001
1158,14.6498886,121.08767,27.065242857142877
1159,14.6497492,121.088369,27.065242857142877
1160,14.6499631,121.0876591,28.375878571429055
1161,14.6579339,121.0918664,28.375878571429055
1162,14.6513864,121.0874413,28.588335064935613
1163,14.6560637,121.0889468,28.588335064935613
1164,14.6515609,121.0873711,28.073052506196497
1165,14.6528212,121.0858655,28.073052506196497
1166,14.6585227,121.0913367,30.9661908891067
1167,14.659136,121.090709,30.9661908891067
1168,14.6591046,121.0907425,30.35672987012956
1169,14.6565662,121.0884188,30.35672987012956
1170,14.6566987,121.086803,29.683903511643635
1171,14.6551518,121.0883847,29.683903511643635
1172,14.655208,121.0871511,29.032514285714413
1173,14.6536905,121.0872664,29.032514285714413
1174,14.6536565,121.0859104,28.44539285714263
1175,14.652422,121.0876974,28.44539285714263
1176,14.6586939,121.1286207,30.70186642857095
1177,14.6673028,121.1277297,34.29349890109925
1178,14.6650518,121.1264924,34.29349890109925
1179,14.6516742,121.1297446,29.789554336734806
1180,14.6502371,121.1306195,26.920802375646698
1181,14.648496,121.1305035,26.920802375646698
1182,14.6630828,121.1242235,31.51163015873047
1183,14.6489489,121.1228039,26.605148872180244
1184,14.6481683,121.1218281,26.605148872180244
1185,14.6499582,121.1292022,27.091300000000007
1186,14.6497979,121.1299142,27.091300000000007
1187,14.6505098,121.1301453,27.415117857142633
1188,14.6507599,121.1294453,27.415117857142633
1189,14.6454364,121.1285785,24.863157142857467
1190,14.6440018,121.128196,24.863157142857467
1191,14.6463992,121.1272248,25.309871428571384
1192,14.6446039,121.1283562,25.309871428571384
1193,14.6477614,121.1274663,25.675483116883207
1194,14.6434848,121.128513,25.780040000000422
1195,14.6497707,121.1260628,25.780040000000422
1196,14.6558093,121.1302745,29.42833650793617
1197,14.6542616,121.1335856,29.42833650793617
1198,14.6540899,121.1337325,28.932473107259973
1199,14.6673884,121.1139259,35.32080238095235
1200,14.6692645,121.1173003,35.32080238095235
1201,14.6665129,121.1155845,34.92436857142865
1202,14.6689266,121.1167097,35.359342857143375
1203,14.669417,121.1159867,35.359342857143375
1204,14.6691276,121.1155971,35.21529999999968
1205,14.6685438,121.1164265,35.21529999999968
1206,14.6681767,121.1161263,35.069092857143055
1207,14.6688124,121.11529,35.069092857143055
1208,14.6684733,121.1149879,34.91812857142851
1209,14.6678113,121.1158602,34.91812857142851
1210,14.6673713,121.1157401,34.74682857142889
1211,14.6681139,121.1146775,34.74682857142889
1212,14.6677745,121.1143373,34.5848071428574
1213,14.6669546,121.1156757,34.5848071428574
1214,14.6698747,121.1121292,35.450444897959706
1215,14.6689587,121.1148607,35.450444897959706
1216,14.669781,121.1157441,36.12744285714327
1217,14.6720053,121.1157365,36.12744285714327
1218,14.6698009,121.1188446,35.541614285714736
1219,14.6716075,121.117646,36.110057142857144
1220,14.6699978,121.1179356,36.110057142857144
1221,14.6704588,121.1178242,35.890364285714284
1222,14.6703801,121.1157502,35.890364285714284
1223,14.6707885,121.1157464,36.06371428571375
1224,14.6708464,121.1177322,36.06371428571375
1225,14.6716362,121.1157505,36.418407142856836
1226,14.6716497,121.1168569,36.418407142856836
1227,14.6712372,121.1176811,36.23974857142883
1228,14.6711931,121.1157541,36.23974857142883
1229,14.669112,121.1189064,35.322028571428746
1230,14.6690551,121.1197238,35.322028571428746
1231,14.6694914,121.1182159,35.54596428571456
1232,14.6699037,121.1174883,35.54596428571456
1233,14.6711647,121.1191041,35.792421428571586
1234,14.6691664,121.1180434,35.792421428571586
1235,14.6714903,121.1179931,36.11484285714296
1236,14.6700811,121.1182942,36.11484285714296
1237,14.6716038,121.1183402,36.01470571428638
1238,14.6704166,121.118707,36.01470571428638
1239,14.6721549,121.118616,36.287169387755476
1240,14.6708622,121.1189435,36.287169387755476
1241,14.6704764,121.1200104,35.95644285714259
1242,14.6706931,121.1197609,35.95644285714259
1243,14.6691383,121.1185049,35.692685714286156
1244,14.6709096,121.1194641,35.692685714286156
1245,14.6645687,121.1126199,33.58333214285747
1246,14.6655723,121.1125557,33.43759428571438
1247,14.6643058,121.1120845,33.43759428571438
1248,14.6651192,121.1133829,33.478642857143186
1249,14.6623274,121.1095571,32.33032857142895
1250,14.6639686,121.1097757,33.06596285714353
1251,14.6636961,121.1112227,33.06596285714353
1252,14.6603358,121.1094013,32.32954857142836
1253,14.6638086,121.1106851,32.32954857142836
1254,14.662445,121.1087966,32.42340357142874
1255,14.6621188,121.1101322,32.42340357142874
1256,14.6444153,121.1246303,24.310867857143343
1257,14.6419131,121.1264083,24.310867857143343
1258,14.6381925,121.1216848,22.112542857142678
1259,14.6388739,121.1259827,22.112542857142678
1260,14.6396537,121.1207917,21.93587012987045
1261,14.645779,121.1103663,25.713142857142046
1262,14.6559066,121.1080386,29.657242857142798
1263,14.643115,121.1212283,23.858684285714055
1264,14.6410443,121.1215166,23.858684285714055
1265,14.6478575,121.1217061,26.235035714285814
1266,14.647906,121.1217253,26.235035714285814
1267,14.6215516,121.0927074,14.916499999999939
1268,14.6213807,121.0926962,14.916499999999939
1269,14.6418645,121.0973371,23.53647142857177
1270,14.6414,121.0981281,23.44621428571503
1271,14.641349,121.0976888,23.44621428571503
1272,14.6473275,121.0955462,25.634512244898236
1273,14.6457729,121.095255,25.634512244898236
1274,14.6395802,121.1271953,23.058314285714747
1275,14.6387229,121.1268528,22.212537142857528
1276,14.6510056,121.0981041,27.637928991596528
1277,14.6510521,121.0962081,27.637928991596528
1278,14.6558893,121.1143602,29.507652380952297
1279,14.6713931,121.1176632,36.396511428572104
1280,14.6717777,121.1190588,36.396511428572104
1281,14.6349431,121.0878304,20.782792857143427
1282,14.6353766,121.0876199,20.782792857143427
1283,14.6583826,121.128166,30.32497857142845
1284,14.6466843,121.1116587,25.75052499999982
1285,14.6468937,121.1112881,25.75052499999982
1286,14.6633311,121.1113621,32.95392857142902
1287,14.6290902,121.0896289,18.207250000000364
1288,14.6530105,121.1031336,28.41631428571454
1289,14.6529323,121.1038299,28.41631428571454
1290,14.6459211,121.1070511,25.327814285714314
1291,14.6455338,121.1081748,25.327814285714314
1292,14.642134,121.1054353,23.481528571428615
1293,14.6410234,121.1084652,23.481528571428615
1294,14.6574788,121.102553,30.380044642857616
1295,14.6575247,121.1036759,30.380044642857616
1296,14.6574663,121.1049024,30.35125714285706
1297,14.6577795,121.1055572,30.139957142857178
1298,14.6574911,121.1058824,30.139957142857178
1299,14.6608103,121.1018975,30.986811278195884
1300,14.6587607,121.1036227,31.6936775510205
1301,14.6617237,121.1032377,31.6936775510205
1302,14.6626054,121.1072582,31.662576785714155
1303,14.6582786,121.1051662,31.662576785714155
1304,14.6613856,121.1066684,31.92052857142854
1305,14.6610506,121.1075014,31.92052857142854
1306,14.6627801,121.1032694,32.40216785714305
1307,14.661987,121.1057762,32.40216785714305
1308,14.6637607,121.1030388,32.82795142857138
1309,14.6628242,121.1061132,32.82795142857138
1310,14.6632157,121.1033892,32.633628571428744
1311,14.6624079,121.105958,32.633628571428744
1312,14.662605,121.1032227,32.58252142857122
1313,14.6557779,121.1066814,29.82867142857173
1314,14.6566152,121.1065806,29.82867142857173
1315,14.656906,121.111832,29.960042857143097
1316,14.6562494,121.11209,29.960042857143097
1317,14.6581049,121.106099,30.68877857142852
1318,14.660567,121.1072765,31.179691428571513
1319,14.6607604,121.1069134,31.295071428571447
1320,14.6582555,121.1056847,31.295071428571447
1321,14.6609604,121.1064629,31.729317142856694
1322,14.6641035,121.1071956,32.993214285714515
1323,14.6634324,121.1086236,32.993214285714515
1324,14.6685371,121.1099171,33.79449142857218
1325,14.6638085,121.1084374,33.79449142857218
1326,14.6689062,121.1091103,34.15627142857108
1327,14.6648634,121.1078596,34.15627142857108
1328,14.6690786,121.1087345,34.877328571428286
1329,14.6670156,121.1080892,34.877328571428286
1330,14.6651177,121.106856,33.6534000000005
1331,14.6652937,121.1062797,33.6534000000005
1332,14.6661427,121.1065467,33.480890476190254
1333,14.6629932,121.1055563,33.480890476190254
1334,14.6653033,121.1036256,33.808238775510716
1335,14.6657606,121.1019913,33.808238775510716
1336,14.6671344,121.1039703,34.31770000000014
1337,14.6663482,121.1066108,34.31770000000014
1338,14.6659377,121.1064822,34.34432987013011
1339,14.6665048,121.1045857,33.870228571428854
1340,14.6650645,121.1041059,33.870228571428854
1341,14.6655342,121.1063553,33.980128571428345
1342,14.6662313,121.1039798,33.980128571428345
1343,14.6656828,121.1043181,33.74279285714301
1344,14.6651169,121.1062241,33.74279285714301
1345,14.6646558,121.1038613,33.287100000000656
1346,14.6640605,121.1057742,33.287100000000656
1347,14.6635294,121.1056136,33.071171428572164
1348,14.6642054,121.1034926,33.071171428572164
1349,14.6637544,121.1033992,33.12188285714245
1350,14.6600238,121.1079509,31.854357142857303
1351,14.6589878,121.1123309,31.114200000000203
1352,14.6596324,121.1120755,31.114200000000203
1353,14.6576686,121.1140159,30.09421964285724
1354,14.6563681,121.1104196,30.09421964285724
1355,14.6566806,121.1050091,29.453328571429168
1356,14.6548097,121.1050315,29.453328571429168
1357,14.6543577,121.1050776,28.88482857142869
1358,14.6535343,121.1046918,28.88482857142869
1359,14.6681663,121.1127536,34.84583928571448
1360,14.667911,121.1138418,34.84583928571448
1361,14.668601,121.1145125,35.22636571428666
1362,14.6690351,121.1131728,35.22636571428666
1363,14.669735,121.1124737,35.237042857142605
1364,14.6684307,121.111888,35.237042857142605
1365,14.6441063,121.1222508,24.847814285714215
1366,14.6451835,121.1230361,24.847814285714215
1367,14.6462621,121.122818,25.125640000000004
1368,14.6445385,121.1219202,25.125640000000004
1369,14.643244,121.1214129,24.409248571429337
1370,14.6441225,121.1206895,24.409248571429337
1371,14.6439677,121.1204989,24.372517857142846
1372,14.6431592,121.1211706,24.372517857142846
1373,14.6429309,121.1208059,23.854192857143282
1374,14.6415399,121.1210637,23.854192857143282
1375,14.6426616,121.1203147,23.791552380952808
1376,14.6411816,121.120107,23.791552380952808
1377,14.6419364,121.1210734,23.699371428572192
1378,14.641994,121.1203014,23.699371428572192
1379,14.63978,121.1196674,23.039757142856953
1380,14.640759,121.1197677,23.039757142856953
1381,14.6366162,121.1215986,21.687232467531878
1382,14.6380532,121.1225738,21.687232467531878
1383,14.6404391,121.1197349,23.018206122449474
1384,14.6398199,121.1192238,23.018206122449474
1385,14.6444703,121.1097572,24.728814285714712
1386,14.6474401,121.1099176,26.10128285714239
1387,14.6470725,121.1088884,25.822248571428524
1388,14.6467813,121.1095855,25.822248571428524
1389,14.6476475,121.1095517,25.976778571428426
1390,14.6469108,121.1092259,25.976778571428426
1391,14.657308,121.107891,30.10885000000016
1392,14.6565333,121.1079834,30.10885000000016
1393,14.643357,121.1216672,24.11410389610416
1394,14.642815,121.1195289,24.11410389610416
1395,14.6483111,121.1046014,26.021178571428848
1396,14.6580522,121.105152,30.535364285714525
1397,14.6700403,121.1068348,35.99350000000012
1398,14.6709781,121.1071063,35.99350000000012
1399,14.6714174,121.1053064,35.868492857142805
1400,14.6694109,121.1046908,35.868492857142805
1401,14.6713775,121.1059966,36.22542678571489
1402,14.6698008,121.1030316,36.09996103896062
1403,14.6694924,121.10665,35.63795714285675
1404,14.6703975,121.103534,35.63795714285675
1405,14.6700301,121.1063774,35.87227619047628
1406,14.6707515,121.1039289,35.87227619047628
1407,14.6678165,121.1070928,34.9241499999995
1408,14.6689016,121.1031749,34.9241499999995
1409,14.668081,121.1072986,35.08937714285777
1410,14.669288,121.1030614,35.08937714285777
1411,14.6684093,121.1072958,35.198664285714706
1412,14.6696555,121.102955,35.198664285714706
1413,14.6690555,121.1065132,35.513228571428975
1414,14.6699798,121.1031756,35.513228571428975
1415,14.6712471,121.1047597,36.10227142857206
1416,14.6705635,121.1045606,36.10227142857206
1417,14.6702544,121.1056134,36.13654285714329
1418,14.6701453,121.1059849,36.016235714285834
1419,14.6712638,121.1063461,36.016235714285834
1420,14.6711331,121.1067318,35.96354285714309
1421,14.6358596,121.0949077,21.158285714285455
1422,14.6481108,121.1107805,26.40307142857208
1423,14.6462064,121.1109577,25.664307142857364
1424,14.645995,121.1113607,25.63623571428601
1425,14.647879,121.1008063,26.182885714286687
1426,14.6476916,121.0995029,26.182885714286687
1427,14.6450184,121.0983988,25.237235714285433
1428,14.6460887,121.0986895,25.237235714285433
1429,14.6561443,121.1045381,30.15675714285709
1430,14.6224272,121.0939756,15.226450000000305
1431,14.6219629,121.0939716,15.226450000000305
1432,14.6251168,121.0848631,16.343088571429107
1433,14.626913,121.0860991,16.593638775510183
1434,14.6257352,121.0852926,16.593638775510183
1435,14.6726498,121.1091881,36.95710389610453
1436,14.6731507,121.105608,36.95710389610453
1437,14.6728575,121.1092488,37.055596428571135
1438,14.6734884,121.1087409,37.055596428571135
1439,14.6727561,121.1077451,37.17277619047553
1440,14.6735265,121.1082793,37.17277619047553
1441,14.6748718,121.1070959,37.57475238095189
1442,14.6742233,121.107807,37.28492380952438
1443,14.6728182,121.1073049,37.28492380952438
1444,14.6745392,121.1074937,37.34822857142852
1445,14.6730419,121.1061481,37.34822857142852
1446,14.6738565,121.1068841,37.20578571428551
1447,14.6729061,121.1068433,37.20578571428551
1448,14.6717276,121.1043429,36.60764897959201
1449,14.6720807,121.1061771,35.344490670554215
1450,14.6661636,121.1037238,33.495914285714704
1451,14.661403,121.1016519,33.495914285714704
1452,14.6621441,121.1023943,33.125314285713834
1453,14.6619276,121.1014126,33.421142857142954
1454,14.6667147,121.1035403,33.421142857142954
1455,14.6673328,121.103305,33.7930178571435
1456,14.662091,121.101031,33.7930178571435
1457,14.6585824,121.1021059,30.763582857142808
1458,14.6583228,121.1010761,30.763582857142808
1459,14.6622979,121.1020065,32.53582000000003
1460,14.6628788,121.1004023,32.53582000000003
1461,14.6643477,121.1014736,33.16707999999974
1462,14.669635,121.1082969,35.622914285714714
1463,14.669882,121.1074661,35.622914285714714
1464,14.6344123,121.0929649,21.37924285714368
1465,14.6391998,121.0917318,21.37924285714368
1466,14.6297631,121.0962902,18.354260714285815
1467,14.6293172,121.0962362,18.354260714285815
1468,14.6341586,121.094962,20.353878571429178
1469,14.6556714,121.0983905,29.045987912088258
1470,14.6534402,121.1022912,29.045987912088258
1471,14.6560697,121.0976081,29.842128571428542
1472,14.6567654,121.0953207,29.842128571428542
1473,14.6682783,121.1022752,34.569082857143144
1474,14.6723161,121.1077071,36.636271428571334
1475,14.6720791,121.1076193,36.636271428571334
1476,14.6453419,121.1290374,25.45697857142863
1477,14.6474657,121.1268664,25.45697857142863
1478,14.6643773,121.1066376,33.39656285714338
1479,14.6651385,121.1041295,33.39656285714338
1480,14.6711572,121.1077203,36.25771428571498
1481,14.6714262,121.1068757,36.25771428571498
1482,14.6617753,121.1009193,31.266362857142763
1483,14.6201467,121.0976746,14.680357142857952
1484,14.6449015,121.1099515,24.074057142857292
1485,14.6412723,121.1085595,24.074057142857292
1486,14.6370915,121.1092818,21.470214285714423
1487,14.6365095,121.1091027,21.385342857142895
1488,14.6365996,121.1086719,21.385342857142895
1489,14.6333236,121.1008885,20.093478571429017
1490,14.6470557,121.1013776,26.29570000000026
1491,14.6492514,121.1024135,26.29570000000026
1492,14.6419518,121.1007942,24.59853303571476
1493,14.6463798,121.1028839,24.59853303571476
1494,14.6500003,121.1169186,26.692340476190974
1495,14.650345,121.1153444,26.692340476190974
1496,14.6454951,121.1175846,25.031971428572014
1497,14.6446541,121.1179636,25.031971428572014
1498,14.6314145,121.0963646,19.279139285714486
1499,14.6319646,121.0963106,19.279139285714486
1500,14.6400711,121.0885774,22.95427857142905
1501,14.6404065,121.090377,22.95427857142905
1502,14.6389436,121.0893028,22.822985714285906
1503,14.6415339,121.090148,22.822985714285906
1504,14.6416935,121.0885332,23.661814285714406
1505,14.642077,121.0905388,23.661814285714406
1506,14.632416,121.0986688,19.04088571428572
1507,14.629683,121.0989281,19.04088571428572
1508,14.631875,121.0981196,18.800542857142613
1509,14.629612,121.0983734,18.800542857142613
1510,14.6312439,121.0955203,19.08997142857129
1511,14.623589,121.0847783,15.825871428571947
1512,14.6235984,121.0847874,15.825871428571947
1513,14.6632451,121.1217737,33.270560714285196
1514,14.6646929,121.1218013,33.383719047619635
1515,14.6644755,121.1217966,33.383719047619635
1516,14.6630729,121.1217569,32.74486428571408
1517,14.6630698,121.123758,32.74486428571408
1518,14.6597839,121.1254068,31.15421558441575
1519,14.6589566,121.1242642,31.15421558441575
1520,14.6594626,121.1256238,31.016312987013478
1521,14.6586373,121.124535,31.016312987013478
1522,14.6606953,121.1291372,32.33190714285719
1523,14.6630352,121.1285336,32.33190714285719
1524,14.6619576,121.1288114,32.357314285714594
1525,14.6623855,121.1304467,32.357314285714594
1526,14.6604065,121.12848,31.6743448979596
1527,14.6609857,121.1308045,31.6743448979596
1528,14.6634161,121.1301986,32.9225071428576
1529,14.6635556,121.1308323,32.9225071428576
1530,14.6500354,121.1257412,27.226908571428908
1531,14.6503522,121.1253291,27.226908571428908
1532,14.650218,121.1252175,27.148792857143274
1533,14.6498097,121.1257213,27.148792857143274
1534,14.6499354,121.1258816,27.132257142857437
1535,14.6500759,121.1250995,27.069200000000844
1536,14.6496787,121.1255993,27.069200000000844
1537,14.6493759,121.1251806,26.861885714286053
1538,14.6493129,121.1252355,26.861885714286053
1539,14.6490735,121.1266638,26.55694642857184
1540,14.6481727,121.1256013,26.55694642857184
1541,14.6487896,121.1263459,26.786178571428813
1542,14.6495459,121.1257057,26.786178571428813
1543,14.6477786,121.1258407,26.39799999999975
1544,14.6487454,121.1269568,26.39799999999975
1545,14.6484072,121.1272695,26.23749999999997
1546,14.6473678,121.1260904,26.23749999999997
1547,14.6518767,121.1279325,29.289798319328327
1548,14.6571736,121.126388,29.289798319328327
1549,14.6611293,121.1163764,31.98326607142895
1550,14.6617786,121.1185312,31.961942857142866
1551,14.6606754,121.1203019,31.961942857142866
1552,14.6642717,121.1307931,31.366221428572086
1553,14.6571609,121.1332278,31.366221428572086
1554,14.6667995,121.1262193,34.355778571428345
1555,14.6668631,121.1260023,34.355778571428345
1556,14.6683816,121.1283159,34.895596428571466
1557,14.6388738,121.1272938,22.3576989772359
1558,14.6387269,121.1293225,22.3576989772359
1559,14.6369163,121.12947,21.45318260521877
1560,14.6365319,121.1292532,21.45318260521877
1561,14.639699,121.1291843,22.73561646309059
1562,14.6397339,121.128976,22.73561646309059
1563,14.6659753,121.1071296,34.02528571428613
1564,14.666488,121.1071239,34.37974285714379
1565,14.6678051,121.1058892,34.37974285714379
1566,14.6710249,121.1081694,36.470542857143535
1567,14.6722248,121.1085347,36.470542857143535
1568,14.6721317,121.109035,36.57213571428599
1569,14.6719109,121.1097307,36.57213571428599
1570,14.672762,121.1096279,36.91456000000021
1571,14.6708951,121.109147,36.48159285714274
1572,14.6701107,121.1084375,35.72847142857211
1573,14.6699555,121.1089235,35.72847142857211
1574,14.6705774,121.1091203,35.786142857142735
1575,14.6721997,121.1071654,36.4973628571427
1576,14.6579085,121.1038509,30.55291428571483
1577,14.6580051,121.1034391,30.55291428571483
1578,14.6581322,121.103953,30.589238775510328
1579,14.6577937,121.1029953,30.589238775510328
1580,14.6362912,121.0936147,21.097140816326913
1581,14.662045,121.1004824,33.022610714285875
1582,14.6499661,121.091583,27.076278571428897
1583,14.6497356,121.0898699,27.076278571428897
1584,14.6484002,121.0898864,26.558628571428848
1585,14.6489479,121.0922946,26.558628571428848
1586,14.6440003,121.0912622,24.88074761904855
1587,14.6454745,121.0907631,24.88074761904855
1588,14.6483666,121.090797,26.505685714285978
1589,14.6486099,121.0907554,26.505685714285978
1590,14.6486314,121.0909913,26.856908928571848
1591,14.6498659,121.0909699,26.856908928571848
1592,14.6509582,121.0909745,27.140328571429038
1593,14.6705272,121.1023966,35.344872857143635
1594,14.6678148,121.1011798,35.344872857143635
1595,14.6318184,121.0903943,19.443657142856882
1596,14.6322043,121.0919384,19.443657142856882
1597,14.6517231,121.1135582,28.049463265306724
1598,14.652316,121.1120228,28.049463265306724
1599,14.6506398,121.1062649,27.214717857143246
1600,14.6468825,121.1070612,24.865114577260222
1601,14.6424408,121.1068506,24.865114577260222
1602,14.634877,121.1029607,21.019514285714653
1603,14.636497,121.1031154,21.019514285714653
1604,14.639075,121.1014531,22.952451785714352
1605,14.648976,121.1146671,26.864765714286058
1606,14.6496049,121.1154612,26.864765714286058
1607,14.6491923,121.1149507,26.829807142857163
1608,14.6493468,121.1148215,26.829807142857163
1609,14.6493966,121.1152122,26.947042857142574
1610,14.6496896,121.1149684,26.947042857142574
1611,14.6497278,121.1154036,26.99448571428639
1612,14.6502699,121.1154064,27.29074857142842
1613,14.6224706,121.0866902,15.430842857143277
1614,14.6227844,121.0866974,15.430842857143277
1615,14.6225174,121.0858269,15.343557142857165
1616,14.6224079,121.0858944,15.343557142857165
1617,14.6423102,121.0849299,23.97796428571465
1618,14.6429203,121.0879728,23.97796428571465
1619,14.6690871,121.1193152,35.71689142857093
1620,14.6432735,121.1208131,24.121439285714178
1621,14.6686702,121.1063995,35.01372857142938
1622,14.6680613,121.1062111,35.01372857142938
1623,14.6694358,121.1133616,35.113222857143214
1624,14.6384663,121.1279873,22.155288157698205
1625,14.6382347,121.1293924,22.155288157698205
1626,14.6430018,121.0851565,24.264785714285914
1627,14.6435672,121.0878864,24.264785714285914
1628,14.6601815,121.1187043,31.502889285714602
1629,14.6603619,121.1164002,31.502889285714602
1630,14.6475435,121.1222551,26.2384514285717
1631,14.6480124,121.1208182,26.2384514285717
1632,14.6693356,121.1046667,35.22747142857098
1633,14.6684041,121.1043954,35.22747142857098
1634,14.6407787,121.1195437,23.647374999999883
1635,14.6369813,121.1294667,21.742357554213157
1636,14.638386,121.1285122,21.742357554213157
1637,14.6718156,121.1168519,36.38585714285786
1638,14.6712357,121.1168534,36.38585714285786
1639,14.644304,121.1208788,24.41201071428587
1640,14.657617,121.1037152,30.385379591836962
1641,14.6368557,121.1246741,21.800503296702963
1642,14.6586186,121.0901849,30.82932218288814
1643,14.6585849,121.0902217,30.82932218288814
1644,14.6578795,121.0894361,30.509515247826084
1645,14.6578316,121.0894857,30.509515247826084
1646,14.6334232,121.0828894,19.995823214285753
1647,14.6302348,121.0961311,18.610150000000075
1648,14.6299548,121.0962765,18.610150000000075
1649,14.6301991,121.0960641,18.664407142857875
1650,14.6300897,121.0966263,18.66671071428596
1651,14.6303691,121.0965135,18.66671071428596
1652,14.6242072,121.0931963,16.104057142857833
1653,14.6350424,121.094978,20.727365714286265
1654,14.6350142,121.0944309,20.727365714286265
1655,14.6252841,121.097374,16.60057142857209
1656,14.6254911,121.0969644,16.60057142857209
1657,14.6260947,121.0966315,16.880384285714236
1658,14.6260828,121.0957555,16.880384285714236
1659,14.6377046,121.08252,21.88598571428626
1660,14.6377786,121.0820586,21.88598571428626
1661,14.62873,121.082606,17.94673428571405
1662,14.6284126,121.0822128,17.94673428571405
1663,14.6388991,121.084133,22.205873469387743
1664,14.6382748,121.0842601,22.205873469387743
1665,14.6326009,121.0829229,19.59204464285786
1666,14.6320754,121.0821902,19.59204464285786
1667,14.6249709,121.0923607,16.31480000000015
1668,14.6245924,121.0925596,16.31480000000015
1669,14.6385988,121.0835945,22.144905357142886
1670,14.6383417,121.0842671,22.144905357142886
1671,14.6334363,121.08283,21.41566428571466
1672,14.6387114,121.0841344,21.41566428571466
1673,14.6367879,121.0818803,21.459742857143702
1674,14.636707,121.08231,21.459742857143702
1675,14.6529183,121.094302,27.273830564784053
1676,14.6506068,121.0994078,27.711090816326834
1677,14.6523562,121.0976523,27.711090816326834
1678,14.6536812,121.0958638,28.684578571428773
1679,14.6535135,121.0957957,28.684578571428773
1680,14.6536209,121.0960846,27.949071428571198
1681,14.6427223,121.1053381,24.035171428572156
1682,14.6427714,121.1055319,24.035171428572156
1683,14.6426011,121.10641,24.0763899999998
1684,14.6348956,121.1028833,20.66654285714383
1685,14.6349126,121.1028017,20.86057032967065
1686,14.6357367,121.0973819,20.86057032967065
1687,14.6327429,121.1052036,19.7243857142859
1688,14.6365238,121.1214944,21.485459369202598
1689,14.6364024,121.1214814,21.33290212110129
1690,14.6364845,121.1214902,21.33290212110129
1691,14.6405527,121.1219443,23.82924873949567
1692,14.6228539,121.091616,15.414892857142895
1693,14.6224156,121.0916008,15.414892857142895
1694,14.6235363,121.0986666,15.672864285714525
1695,14.622932,121.0979998,15.43372857142871
1696,14.6224254,121.0982831,15.43372857142871
1697,14.6224012,121.0983277,15.319985714285867
1698,14.6261358,121.1040348,16.803371428571353
1699,14.6261515,121.1040861,16.91871522053662
1700,14.6431426,121.0834084,24.23184291513526
1701,14.6432418,121.083055,24.23184291513526
1702,14.6286519,121.0825426,18.01312857142831
1703,14.6287427,121.0825475,18.01312857142831
1704,14.630585,121.0844511,18.91722049689439
1705,14.6303453,121.0832315,18.91722049689439
1706,14.6308203,121.0838223,18.93573571428566
1707,14.6308798,121.0837216,18.93573571428566
1708,14.6306729,121.0837481,18.8571142857151
1709,14.6306603,121.0836026,18.8571142857151
1710,14.6308117,121.0836119,18.929992857142683
1711,14.6308616,121.0835218,18.929992857142683
1712,14.6305745,121.0834786,18.827607142857236
1713,14.630621,121.0833847,18.827607142857236
1714,14.6310447,121.08415,19.04009285714273
1715,14.6311424,121.0841698,19.04009285714273
1716,14.6308918,121.0839153,18.979000000000035
1717,14.6310102,121.0838848,18.979000000000035
1718,14.638586,121.083536,22.178860000000267
1719,14.6382526,121.0825757,22.178860000000267
1720,14.6369529,121.0823618,21.564000000000874
1721,14.637027,121.0819294,21.564000000000874
1722,14.6372095,121.0824158,21.674157142857467
1723,14.6372837,121.0819641,21.674157142857467
1724,14.6374464,121.0824643,21.7757142857143
1725,14.6375245,121.0820035,21.7757142857143
1726,14.6352408,121.0846611,20.900199999999984
1727,14.6356007,121.0849174,20.900199999999984
1728,14.6361141,121.086393,21.290789285714
1729,14.6365725,121.0865684,21.290789285714
1730,14.6359286,121.0855874,21.296528571428873
1731,14.6366326,121.0852414,21.296528571428873
1732,14.6351048,121.0852998,20.877657142857856
1733,14.6356576,121.0850283,20.877657142857856
1734,14.6350273,121.0856384,20.860057142857983
